text,label,source
The vast majority of minimum wage workers get a raise within a year.,partially_true,LIAR_LOCAL
Says Debo Adegbile was nominated to serve as a judge on the U.S. Circuit Court of Appeals and was abruptly withdrawn by the administration.,fake,LIAR_LOCAL
Says Rep. Jon Runyan voted to redefine rape.,fake,LIAR_LOCAL
Some 8.1 million of the estimated 11 million to 12 million people in this country illegally are working.,real,LIAR_LOCAL
"Cicilline continues to accept hundreds of thousands of dollars in lobbyist, corporate PAC and insider money to fund his campaign.",fake,LIAR_LOCAL
Says State Comptroller Matthew Boxer pointed out that many towns are artificially lowering the real estate values that they report to Trenton in order to get hundreds of millions of dollars of additional school aid. This is the kind of fraud that needs to be addressed immediately.,fake,LIAR_LOCAL
"John McCain says he never supported the privatization of Social Security, even though video shows he did.",partially_true,LIAR_LOCAL
There are tens of thousands of homes right here in California where you turn on the faucet but you cant drink the water.,partially_true,LIAR_LOCAL
Bill White ...offered sanctuary to illegal immigrants.,fake,LIAR_LOCAL
We get 30 percent of our oil from the Gulf (of Mexico).,fake,LIAR_LOCAL
And delivered more tax relief than the other Republicans combined.,real,LIAR_LOCAL
"Says that under Gov. Rick Perry, Texas Department of Public Safety troopers have had standing orders not to inquire into the immigration status of people unless theyre under arrest.",partially_true,LIAR_LOCAL
History tells us that job growth always lags behind economic growth.,real,LIAR_LOCAL
She led the fight to stop health insurance rate hikes and saved Rhode Island families over $150 million.,partially_true,LIAR_LOCAL
Youve seen where were now going from a $700 million surplus to getting into the next biennium with almost a $750 million deficit.,partially_true,LIAR_LOCAL
A Houston school district analysis found that the (State Board of Education) more than quadrupled the number of historical figures students must learn about.,partially_true,LIAR_LOCAL
"If you ask how many times did Ronald Reagan attend a fundraiser when he ran for re-election in 1984, the answer is eight times. If you say how many times did Barack Obama attend a fundraiser in 2012, the answer is 228 times.",real,LIAR_LOCAL
On legalizing illegal immigrants.,partially_true,LIAR_LOCAL
"Black Lives Matter, who are attacking law enforcement officers -- Barack Obama had them to the White House.",fake,LIAR_LOCAL
"As governor, Mike Huckabee supported higher income taxes, sales taxes, gas taxes, grocery taxes, tobacco taxes, beer taxes, Internet taxes, nursing home bed taxes.",partially_true,LIAR_LOCAL
"Terry McAuliffe wants to raise your taxes $1,700 to pay for his infinite promises.",fake,LIAR_LOCAL
"At the beginning of the last decade ... America had a budget surplus of over $200 billion. By the time I took office, we had a one-year deficit of over $1 trillion and projected deficits of $8 trillion over the next decade.",real,LIAR_LOCAL
"A majority of Americans since Harry Truman days support single-payer health insurance, or full Medicare for all.",fake,LIAR_LOCAL
On repeal of Wisconsins smoking ban,fake,LIAR_LOCAL
The state of New York is the worst in the nation in economic recovery.,fake,LIAR_LOCAL
Florida is now the No. 1 state in the country for automobile accident fraud.,real,LIAR_LOCAL
Over 20 percent of the electorate is Hispanic in Florida.,partially_true,LIAR_LOCAL
"Says that while Foster was mayor, Rick Kriseman was ineffective in the Florida House of Representatives because there was no legislation that passed the House that had (Krisemans) name on it.",partially_true,LIAR_LOCAL
The state bureaucracy Jane Norton managed grew by $43 million in just three years.,partially_true,LIAR_LOCAL
Obamacare was invented by liberal academic theorists.,fake,LIAR_LOCAL
Agriculture is the strongest industry in Ohio.,real,LIAR_LOCAL
Hair stylists are required to undergo more government scrutiny than foreclosure consultants.,real,LIAR_LOCAL
"Education Week says Obama 'hasn't made a significant mark on education,' is 'elusive' on accountability, and a 'staunch defender of the existing public school monopoly.'",fake,LIAR_LOCAL
Last year we spent more than $40 billion on highways. And Lord knows we need that. But thats more than we spent on Amtrak in its entire 40-year history.,real,LIAR_LOCAL
Says he hasnt changed his view on abortion restrictions.,fake,LIAR_LOCAL
Youve got more people wanting to go moose hunting in New Hampshire than want Obamacare.,partially_true,LIAR_LOCAL
Says U.S. Senate rival Tommy Thompson is a big corporate lobbyist and has been lobbying during the middle of the campaign.,partially_true,LIAR_LOCAL
Says Gov. Scott Walker took away $1.6 billion from schools and handed it off as over $2 billion in tax breaks to the rich.,fake,LIAR_LOCAL
Says there is a plan formulated by Chair (Lynn) Peterson and the cities in Clackamas County to further increase this fee in three years and split it up on projects between the county and cities.,partially_true,LIAR_LOCAL
"The merger of Georgia State University and Georgia Perimeter College will make GSU one of the largest universities in the nation, with more than 54,000 students.",real,LIAR_LOCAL
"Says Austin Mayor Steve Adlers transportation plans linked to Proposition 1 on the ballot remove 27+ miles of traffic lanes around the city, replacing them with lanes dedicated to usage by bicycles and buses.",fake,LIAR_LOCAL
"Among the money spent on health care in the United States, ""46 cents on every dollar spent is through Medicare and Medicaid.""",partially_true,LIAR_LOCAL
"Given the results of the primary, the vote of one New Hampshire superdelegate is equal to the votes of about 10,000 grassroots activists.",real,LIAR_LOCAL
The biggest contribution behind a decrease in U.S. unemployment was 1.2 million people leaving the workforce,fake,LIAR_LOCAL
On toll roads.,partially_true,LIAR_LOCAL
Forty-seven percent of Americans pay no income tax.,real,LIAR_LOCAL
"Rep. David Cicilline is responsible for the federal loan guarantee to Solyndra, the failed solar company",fake,LIAR_LOCAL
Barack Obama is in an economy thats only worsened since hes been president of the United States.,partially_true,LIAR_LOCAL
"Before President Obama acted in Libya in 2011, the American people were opposed to military action by 35 to 60. After he took action, they were in support of it 54 to 43.",real,LIAR_LOCAL
"The average American family saw income rise $7,500 under Bill Clinton and decline $2,000 under George Bush.",partially_true,LIAR_LOCAL
Says more Republicans than Democrats voted for the Wall Street bailouts.,fake,LIAR_LOCAL
"Under those eight years before (Barack)Obama came along, we didnt have any successful radical Islamic terrorist attack in the United States since Sept. 11, 2001.",fake,LIAR_LOCAL
"For thousands of public employees, Wisconsin Gov. Scott Walkers budget-repair bill would take away any say they have in the workplace, and eliminate their union.",partially_true,LIAR_LOCAL
A Scott Rothstein victim says that he was swindled by Charlie Crist.,fake,LIAR_LOCAL
Says President Barack Obama built this $16 trillion debt.,fake,LIAR_LOCAL
"The major immigration issue was about Poles, and Bulgarians, and Romanians, and that they werent contributing economically. The unemployment rate among Poles in Britain is lower than the unemployment rate among Brits.",real,LIAR_LOCAL
"Minimum wage = $16,000/year CEO-Goldman Sachs (Lloyd Blankfein) $16,000/Hour.",fake,LIAR_LOCAL
Says Bill OReilly spoke 40 percent of the words in an interview with President Barack Obama.,real,LIAR_LOCAL
On support for the Bridge to Nowhere.,fake,LIAR_LOCAL
I dont know who (Jonathan Gruber) is.,fake,LIAR_LOCAL
Says Democratic Party created Planned Parenthood,fake,LIAR_LOCAL
The Secure Communities Program and 287(g) immigration programs were programs that worked but were recklessly gutted by the Obama administration.,partially_true,LIAR_LOCAL
The people in Massachusetts like (the state health care plan) by about a 3-1 margin.,real,LIAR_LOCAL
Rob Cornilles has disputed for two years a news story that said he said he would cut Social Security and Medicare programs before trimming the U.S. defense budget.,fake,LIAR_LOCAL
The world food demand is going to double sometime between now and 2070.,real,LIAR_LOCAL
Says the Austin chapter of the League of Women Voters has no Republicans among elected officers or on its debate committee.,partially_true,LIAR_LOCAL
The federal government has 77 different means-tested social welfare programs.,real,LIAR_LOCAL
A congressional laundry closed due to the partial government shutdown.,real,LIAR_LOCAL
As many as a quarter of our students arent even finishing high school.,real,LIAR_LOCAL
"Floridas proposed amendment for medical marijuana would allow people who alleged minor ailments such as muscle spasms, neck pain, back pain and even menstrual cramps (to qualify) for government-sanctioned pot-smoking.",real,LIAR_LOCAL
"Under changes being debated, state employees in Wisconsin who earn $30,000, $40,000, $50,000 a year might have 20 percent of their income just disappear overnight.",fake,LIAR_LOCAL
Ronald Reagan did amnesty.,real,LIAR_LOCAL
About 40 percent of workers dont ... have a single paid sick day.,real,LIAR_LOCAL
"Says Gov. Scott Walker signed abortion, sex education and discrimination bills in secret.",fake,LIAR_LOCAL
"Says his deficit plan made some adjustments to (Simpson-Bowles), and were putting it forward before Congress right now, a $4 trillion plan.",partially_true,LIAR_LOCAL
Says Milwaukee County elected officials drive around in luxury cars on your dime.,fake,LIAR_LOCAL
Says Republican U.S. Rep. Bob Dold continues to side with his Republican leadership and the NRA in blocking consideration of a bill that would keep firearms out of the hands of people on the terrorist watch list.,partially_true,LIAR_LOCAL
